Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2024-03-02 16:02:32.880,0 days 01:58:50.449000,63,220.0361111111115,0 days 00:01:20.699000,11423,285,7,99,False,0,car,4536.096944444444,0.8404839802892768,OnTrack,2794,-2063,-85
2024-03-02 16:02:32.919,0 days 01:58:50.488000,63,217.22500000000036,0 days 00:01:20.738000,11472,286,7,99,False,0,pos,4539.201101864267,0.8410591431695262,OnTrack,2757,-2084,-87
2024-03-02 16:02:33.319,0 days 01:58:50.888000,63,214.41388888888923,0 days 00:01:21.138000,11521,287,7,99,False,0,pos,4571.216651376727,0.8469912378348171,OnTrack,2576,-2185,-93
2024-03-02 16:02:33.320,0 days 01:58:50.889000,63,211.6027777777781,0 days 00:01:21.139000,11571,288,7,99,False,0,car,4571.296944444443,0.8470061151705467,OnTrack,2575,-2185,-93
2024-03-02 16:02:33.499,0 days 01:58:51.068000,63,208.00277777777774,0 days 00:01:21.318000,11593,289,7,99,False,0,pos,4585.686971330436,0.849672413360761,OnTrack,2450,-2255,-97
2024-03-02 16:02:33.640,0 days 01:58:51.209000,63,204.40277777777737,0 days 00:01:21.459000,11615,290,7,99,False,0,car,4597.074722222222,0.8517824260684463,OnTrack,2358,-2305,-99
2024-03-02 16:02:33.679,0 days 01:58:51.248000,63,200.49166666666648,0 days 00:01:21.498000,11634,291,7,99,False,0,pos,4600.236474996098,0.8523682606722092,OnTrack,2323,-2325,-100
2024-03-02 16:02:33.879,0 days 01:58:51.448000,63,196.5805555555556,0 days 00:01:21.698000,11653,292,7,99,False,0,pos,4616.519432895584,0.8553852961178481,OnTrack,2083,-2459,-105
2024-03-02 16:02:33.960,0 days 01:58:51.529000,63,192.6694444444447,0 days 00:01:21.779000,11673,293,7,99,False,0,car,4623.1191666666655,0.8566081470790827,OnTrack,2024,-2491,-106
2024-03-02 16:02:34.199,0 days 01:58:51.768000,63,186.31388888888887,0 days 00:01:22.018000,11706,293,7,99,False,0,pos,4642.572220686309,0.8602125630497857,OnTrack,1956,-2531,-107
2024-03-02 16:02:34.280,0 days 01:58:51.849000,63,179.95833333333303,0 days 00:01:22.099000,11739,293,7,99,False,0,car,4649.16361111111,0.8614338680897193,OnTrack,1911,-2555,-107
2024-03-02 16:02:34.539,0 days 01:58:52.108000,63,172.7433333333332,0 days 00:01:22.358000,11733,293,7,99,False,0,pos,4670.245217198432,0.8653400350901543,OnTrack,1714,-2667,-110
2024-03-02 16:02:34.759,0 days 01:58:52.328000,63,165.52833333333334,0 days 00:01:22.578000,11728,293,7,99,False,0,pos,4688.1489666650195,0.8686573836384938,OnTrack,1559,-2755,-110
2024-03-02 16:02:34.761,0 days 01:58:52.330000,63,158.3133333333335,0 days 00:01:22.580000,11723,293,7,99,False,0,car,4688.311666666666,0.8686875299838323,OnTrack,1557,-2755,-109
2024-03-02 16:02:34.939,0 days 01:58:52.508000,63,150.8466666666668,0 days 00:01:22.758000,11715,293,7,99,False,0,pos,4702.789513858058,0.8713701002160105,OnTrack,1417,-2836,-110
2024-03-02 16:02:35.081,0 days 01:58:52.650000,63,143.3800000000001,0 days 00:01:22.900000,11707,293,7,99,False,0,car,4714.35611111111,0.8735132509944689,OnTrack,1276,-2916,-109
2024-03-02 16:02:35.179,0 days 01:58:52.748000,63,136.69111111111124,0 days 00:01:22.998000,11685,292,7,99,False,0,pos,4722.35677565104,0.8749956775077989,OnTrack,1192,-2965,-109
2024-03-02 16:02:35.361,0 days 01:58:52.930000,63,130.00222222222237,0 days 00:01:23.180000,11664,292,7,99,False,0,car,4737.067222222221,0.8777213455958941,OnTrack,1103,-3016,-108
2024-03-02 16:02:35.479,0 days 01:58:53.048000,63,122.15222222222201,0 days 00:01:23.298000,11267,284,7,55,False,0,pos,4746.305063800611,0.8794330060727709,OnTrack,1051,-3046,-108
2024-03-02 16:02:35.721,0 days 01:58:53.290000,63,114.30222222222164,0 days 00:01:23.540000,10870,276,7,12,True,0,car,4764.667222222221,0.8828352922641626,OnTrack,890,-3136,-107
2024-03-02 16:02:35.759,0 days 01:58:53.328000,63,111.12444444444418,0 days 00:01:23.578000,10738,270,7,6,True,0,pos,4767.513328816254,0.8833626414429339,OnTrack,865,-3151,-107
2024-03-02 16:02:35.881,0 days 01:58:53.450000,63,107.94666666666672,0 days 00:01:23.700000,10607,265,7,1,True,0,car,4776.444999999999,0.8850175722433753,OnTrack,785,-3196,-106
2024-03-02 16:02:35.939,0 days 01:58:53.508000,63,105.01333333333362,0 days 00:01:23.758000,10627,252,7,1,True,0,pos,4780.442426782856,0.8857582471483696,OnTrack,749,-3217,-107
2024-03-02 16:02:36.179,0 days 01:58:53.748000,63,102.08000000000054,0 days 00:01:23.998000,10647,239,7,1,True,0,pos,4795.28649564356,0.8885086738329253,OnTrack,610,-3295,-108
2024-03-02 16:02:36.201,0 days 01:58:53.770000,63,99.14666666666744,0 days 00:01:24.020000,10667,226,7,2,True,0,car,4796.533888888887,0.888739800736221,OnTrack,598,-3301,-108
2024-03-02 16:02:36.359,0 days 01:58:53.928000,63,96.9029166666669,0 days 00:01:24.178000,10547,204,7,2,True,0,pos,4804.967139665234,0.8903023802547125,OnTrack,518,-3346,-108
2024-03-02 16:02:36.560,0 days 01:58:54.129000,63,94.65916666666635,0 days 00:01:24.379000,10427,183,5,2,True,0,car,4814.783055555555,0.89212115092005,OnTrack,407,-3402,-108
2024-03-02 16:02:36.599,0 days 01:58:54.168000,63,94.0480555555555,0 days 00:01:24.418000,10238,175,5,2,True,0,pos,4816.635725494956,0.8924644282846877,OnTrack,388,-3412,-109
2024-03-02 16:02:36.760,0 days 01:58:54.329000,63,93.43694444444463,0 days 00:01:24.579000,10049,167,5,2,True,0,car,4824.060833333332,0.8938402110923543,OnTrack,321,-3440,-109
2024-03-02 16:02:36.920,0 days 01:58:54.489000,63,93.21472222222201,0 days 00:01:24.739000,9577,155,4,2,True,0,car,4830.949722222222,0.8951166390047242,OnTrack,267,-3457,-109
2024-03-02 16:02:36.959,0 days 01:58:54.528000,63,93.51472222222264,0 days 00:01:24.778000,9197,150,4,2,True,0,pos,4832.568108882291,0.8954165065071964,OnTrack,254,-3462,-110
2024-03-02 16:02:37.160,0 days 01:58:54.729000,63,93.81472222222328,0 days 00:01:24.979000,8817,145,4,2,True,0,car,4840.616388888888,0.8969077555914364,OnTrack,180,-3482,-110
2024-03-02 16:02:37.219,0 days 01:58:54.788000,63,94.67583333333414,0 days 00:01:25.038000,8655,142,4,2,True,0,pos,4842.91986475586,0.8973345618499631,OnTrack,151,-3487,-111
2024-03-02 16:02:37.360,0 days 01:58:54.929000,63,95.536944444445,0 days 00:01:25.179000,8493,139,4,2,True,0,car,4848.33861111111,0.898338590106109,OnTrack,63,-3496,-112
2024-03-02 16:02:37.439,0 days 01:58:55.008000,63,97.67027777777867,0 days 00:01:25.258000,8411,136,4,2,True,0,pos,4851.330342839403,0.8988929218635094,OnTrack,22,-3500,-113
2024-03-02 16:02:37.680,0 days 01:58:55.249000,63,99.80361111111233,0 days 00:01:25.499000,8330,134,4,2,False,0,car,4860.249722222221,0.9005455751416901,OnTrack,-28,-3498,-112
2024-03-02 16:02:37.719,0 days 01:58:55.288000,63,101.0480555555564,0 days 00:01:25.538000,8284,131,4,2,False,0,pos,4861.6602866847725,0.9008069357008801,OnTrack,-36,-3498,-113
2024-03-02 16:02:37.840,0 days 01:58:55.409000,63,102.29250000000047,0 days 00:01:25.659000,8239,129,4,3,False,0,car,4865.9830555555545,0.9016078925655333,OnTrack,-66,-3495,-114
2024-03-02 16:02:38.059,0 days 01:58:55.628000,63,106.45916666666744,0 days 00:01:25.878000,8112,127,4,8,False,0,pos,4873.642663828089,0.9030271254715321,OnTrack,-149,-3471,-118
2024-03-02 16:02:38.240,0 days 01:58:55.809000,63,110.62583333333441,0 days 00:01:26.059000,7986,125,4,14,False,0,car,4879.871944444443,0.9041813359372465,OnTrack,-238,-3411,-119
2024-03-02 16:02:38.259,0 days 01:58:55.828000,63,113.89250000000129,0 days 00:01:26.078000,7943,124,4,28,False,0,pos,4880.523019442041,0.9043019722711145,OnTrack,-246,-3406,-120
2024-03-02 16:02:38.520,0 days 01:58:56.089000,63,117.15916666666817,0 days 00:01:26.339000,7900,124,4,42,False,0,car,4889.516388888887,0.905968335014564,OnTrack,-297,-3359,-120
2024-03-02 16:02:38.679,0 days 01:58:56.248000,63,123.89990740740905,0 days 00:01:26.498000,8251,129,4,51,False,0,pos,4895.252719968859,0.9070312078846547,OnTrack,-315,-3335,-121
2024-03-02 16:02:39.279,0 days 01:58:56.848000,63,130.64064814814992,0 days 00:01:27.098000,8602,134,4,61,False,0,pos,4918.7252404537085,0.9113803824473128,OnTrack,-436,-3153,-125
2024-03-02 16:02:39.320,0 days 01:58:56.889000,63,137.3813888888908,0 days 00:01:27.139000,8954,139,4,71,False,0,car,4920.405277777776,0.911691673073254,OnTrack,-444,-3137,-125
2024-03-02 16:02:39.559,0 days 01:58:57.128000,63,141.0073148148167,0 days 00:01:27.378000,9249,143,4,75,False,0,pos,4930.372504628057,0.9135384798320535,OnTrack,-483,-3054,-128
2024-03-02 16:02:39.759,0 days 01:58:57.328000,63,144.63324074074262,0 days 00:01:27.578000,9545,147,4,79,False,0,pos,4938.939707174355,0.91512587899575,OnTrack,-496,-3018,-129
2024-03-02 16:02:39.760,0 days 01:58:57.329000,63,148.25916666666853,0 days 00:01:27.579000,9841,152,4,83,False,0,car,4938.983055555554,0.9151339109272575,OnTrack,-496,-3017,-129
2024-03-02 16:02:39.919,0 days 01:58:57.488000,63,150.64805555555768,0 days 00:01:27.738000,10005,155,4,90,False,0,pos,4945.962003979456,0.916427025783795,OnTrack,-517,-2953,-130
2024-03-02 16:02:39.960,0 days 01:58:57.529000,63,153.03694444444682,0 days 00:01:27.779000,10169,159,4,98,False,0,car,4947.816388888887,0.9167706209116671,OnTrack,-522,-2935,-130
2024-03-02 16:02:40.139,0 days 01:58:57.708000,63,155.99250000000256,0 days 00:01:27.958000,10648,165,4,98,False,0,pos,4956.245480058393,0.9183324297052478,OnTrack,-542,-2858,-133
2024-03-02 16:02:40.240,0 days 01:58:57.809000,63,158.9480555555583,0 days 00:01:28.059000,11127,172,4,99,False,0,car,4961.194166666664,0.9192493615673011,OnTrack,-553,-2795,-134
2024-03-02 16:02:40.379,0 days 01:58:57.948000,63,161.6313888888917,0 days 00:01:28.198000,11305,178,4,99,False,0,pos,4968.1942618820185,0.9205463946688998,OnTrack,-566,-2706,-137
2024-03-02 16:02:40.520,0 days 01:58:58.089000,63,164.3147222222251,0 days 00:01:28.339000,11484,184,4,99,False,0,car,4975.5052777777755,0.9219010376175144,OnTrack,-573,-2639,-138
2024-03-02 16:02:40.779,0 days 01:58:58.348000,63,167.11472222222469,0 days 00:01:28.598000,11195,188,4,99,False,0,pos,4989.449074256985,0.924484654702582,OnTrack,-576,-2541,-140
2024-03-02 16:02:40.979,0 days 01:58:58.548000,63,169.91472222222424,0 days 00:01:28.798000,10906,193,4,99,False,0,pos,5000.698471998961,0.9265690322425315,OnTrack,-577,-2432,-142
2024-03-02 16:02:41.000,0 days 01:58:58.569000,63,172.71472222222383,0 days 00:01:28.819000,10618,198,4,99,False,0,car,5001.905277777776,0.9267926387784668,OnTrack,-576,-2420,-142
2024-03-02 16:02:41.179,0 days 01:58:58.748000,63,174.83805555555713,0 days 00:01:28.998000,10890,203,4,99,False,0,pos,5012.389545262963,0.9287352469224923,OnTrack,-574,-2319,-144
2024-03-02 16:02:41.420,0 days 01:58:58.989000,63,176.9613888888904,0 days 00:01:29.239000,11163,208,4,99,False,0,pos,5026.85708041491,0.9314159064583023,OnTrack,-564,-2108,-148
2024-03-02 16:02:41.441,0 days 01:58:59.010000,63,179.08472222222372,0 days 00:01:29.260000,11436,214,5,99,False,0,car,5028.120277777776,0.931649961673708,OnTrack,-563,-2094,-148
2024-03-02 16:02:41.641,0 days 01:58:59.210000,63,181.862500000002,0 days 00:01:29.460000,11727,218,5,99,False,0,car,5040.231388888887,0.9338940042938417,OnTrack,-558,-2016,-149
2024-03-02 16:02:41.739,0 days 01:58:59.308000,63,183.41805555555766,0 days 00:01:29.558000,11379,222,5,99,False,0,pos,5046.336712284333,0.9350252469835825,OnTrack,-556,-1975,-150
2024-03-02 16:02:41.939,0 days 01:58:59.508000,63,184.9736111111133,0 days 00:01:29.758000,11032,226,5,99,False,0,pos,5059.162348689823,0.9374016825112736,OnTrack,-549,-1851,-151
2024-03-02 16:02:42.041,0 days 01:58:59.610000,63,186.52916666666897,0 days 00:01:29.860000,10685,230,6,99,False,0,car,5065.786944444442,0.938629140097794,OnTrack,-545,-1793,-152
2024-03-02 16:02:42.119,0 days 01:58:59.688000,63,188.07731481481733,0 days 00:01:29.938000,10792,232,6,99,False,0,pos,5070.878468386185,0.9395725379926594,OnTrack,-542,-1749,-153
2024-03-02 16:02:42.339,0 days 01:58:59.908000,63,189.62546296296568,0 days 00:01:30.158000,10899,235,6,99,False,0,pos,5085.3685198180765,0.9422573695232085,OnTrack,-534,-1606,-154
2024-03-02 16:02:42.481,0 days 01:59:00.050000,63,191.17361111111404,0 days 00:01:30.300000,11007,238,6,99,False,0,car,5094.875833333331,0.9440189598955099,OnTrack,-528,-1512,-154
2024-03-02 16:02:42.619,0 days 01:59:00.188000,63,192.39583333333576,0 days 00:01:30.438000,11105,241,6,99,False,0,pos,5104.247090554208,0.9457553406796473,OnTrack,-523,-1422,-155
2024-03-02 16:02:42.859,0 days 01:59:00.428000,63,193.61805555555748,0 days 00:01:30.678000,11203,244,6,99,False,0,pos,5120.794094528602,0.9488213006740195,OnTrack,-514,-1259,-157
2024-03-02 16:02:42.881,0 days 01:59:00.450000,63,194.8402777777792,0 days 00:01:30.700000,11302,247,6,99,False,0,car,5122.320277777776,0.9491040839980153,OnTrack,-513,-1244,-157
2024-03-02 16:02:42.919,0 days 01:59:00.488000,63,196.16944444444607,0 days 00:01:30.738000,11436,249,6,99,False,0,pos,5124.959883942423,0.949593171141176,OnTrack,-512,-1218,-157
2024-03-02 16:02:43.200,0 days 01:59:00.769000,63,197.49861111111295,0 days 00:01:31.019000,11570,252,6,99,False,0,car,5144.650277777776,0.9532415633133208,OnTrack,-497,-956,-157
2024-03-02 16:02:43.239,0 days 01:59:00.808000,63,198.3986111111135,0 days 00:01:31.058000,11667,254,6,99,False,0,pos,5147.416637553373,0.9537541363697571,OnTrack,-496,-925,-158
2024-03-02 16:02:43.440,0 days 01:59:01.009000,63,199.29861111111404,0 days 00:01:31.259000,11765,257,6,99,False,0,car,5161.783611111109,0.9564161630566661,OnTrack,-489,-804,-158
2024-03-02 16:02:43.640,0 days 01:59:01.209000,63,200.74305555555748,0 days 00:01:31.459000,10785,259,6,99,False,0,car,5176.172499999998,0.9590822503897609,OnTrack,-484,-706,-158
2024-03-02 16:02:43.679,0 days 01:59:01.248000,63,201.38194444444662,0 days 00:01:31.498000,10721,260,6,99,False,0,pos,5178.999083995452,0.9596059822667946,OnTrack,-483,-682,-158
2024-03-02 16:02:43.839,0 days 01:59:01.408000,63,202.02083333333576,0 days 00:01:31.658000,10658,261,6,99,False,0,pos,5190.6785452421445,0.9617700453801894,OnTrack,-477,-566,-158
2024-03-02 16:02:44.019,0 days 01:59:01.588000,63,202.6597222222249,0 days 00:01:31.838000,10594,262,6,99,False,0,pos,5203.950117339084,0.964229107405835,OnTrack,-469,-435,-159
2024-03-02 16:02:44.040,0 days 01:59:01.609000,63,203.29861111111404,0 days 00:01:31.859000,10531,264,7,99,False,0,car,5205.505833333331,0.964517362790819,OnTrack,-468,-419,-159
2024-03-02 16:02:44.179,0 days 01:59:01.748000,63,204.07638888889173,0 days 00:01:31.998000,10628,265,7,99,False,0,pos,5215.84206241185,0.9664325412059839,OnTrack,-463,-318,-159
2024-03-02 16:02:44.419,0 days 01:59:01.988000,63,204.85416666666939,0 days 00:01:32.238000,10726,267,7,99,False,0,pos,5233.817220051954,0.9697631208264624,OnTrack,-453,-140,-159
2024-03-02 16:02:44.440,0 days 01:59:02.009000,63,205.63194444444707,0 days 00:01:32.259000,10824,269,7,99,False,0,car,5235.3947222222205,0.9700554129267459,OnTrack,-452,-124,-159
2024-03-02 16:02:44.639,0 days 01:59:02.208000,63,206.18750000000227,0 days 00:01:32.458000,10854,270,7,99,False,0,pos,5250.374899377498,0.9728310588344742,OnTrack,-444,29,-159
2024-03-02 16:02:44.640,0 days 01:59:02.209000,63,206.74305555555748,0 days 00:01:32.459000,10884,271,7,99,False,0,car,5250.450277777776,0.972845025541683,OnTrack,-443,29,-158
2024-03-02 16:02:44.800,0 days 01:59:02.369000,63,207.63194444444798,0 days 00:01:32.619000,10956,272,7,99,False,0,car,5262.539166666665,0.975084950652422,OnTrack,-437,147,-158
2024-03-02 16:02:44.959,0 days 01:59:02.528000,63,208.43194444444816,0 days 00:01:32.778000,11022,274,7,99,False,0,pos,5274.687373632176,0.9773358666863605,OnTrack,-431,272,-159
2024-03-02 16:02:45.120,0 days 01:59:02.689000,63,209.23194444444835,0 days 00:01:32.939000,11089,276,7,99,False,0,car,5287.0724999999975,0.979630681024216,OnTrack,-423,418,-159
2024-03-02 16:02:45.159,0 days 01:59:02.728000,63,209.94305555555957,0 days 00:01:32.978000,11134,277,7,99,False,0,pos,5290.074749199677,0.9801869615420428,OnTrack,-422,455,-159
2024-03-02 16:02:45.440,0 days 01:59:03.009000,63,210.6541666666708,0 days 00:01:33.259000,11180,278,7,99,False,0,car,5311.783611111109,0.9842093514711682,OnTrack,-408,716,-158
2024-03-02 16:02:45.499,0 days 01:59:03.068000,63,211.19861111111504,0 days 00:01:33.318000,11239,280,7,99,False,0,pos,5316.3822459843595,0.98506142297438,OnTrack,-406,759,-159
2024-03-02 16:02:45.720,0 days 01:59:03.289000,63,211.7430555555593,0 days 00:01:33.539000,11298,282,7,99,False,0,car,5333.716944444443,0.9882733332437776,OnTrack,-400,869,-159
2024-03-02 16:02:45.819,0 days 01:59:03.388000,63,212.32083333333685,0 days 00:01:33.638000,11291,282,7,99,False,0,pos,5341.504529783873,0.9897162787546632,OnTrack,-397,928,-159
2024-03-02 16:02:46.199,0 days 01:59:03.768000,63,212.8986111111144,0 days 00:01:34.018000,11284,283,7,99,False,0,pos,5371.504403657358,0.9952748930678436,OnTrack,-380,1270,-159
2024-03-02 16:02:46.200,0 days 01:59:03.769000,63,213.47638888889196,0 days 00:01:34.019000,11277,284,7,99,False,0,car,5371.583611111109,0.9952895692524164,OnTrack,-379,1270,-159
2024-03-02 16:02:46.271,0 days 01:59:03.840000,63,213.47638888889196,0 days 00:01:34.090000,11335,284,7,99,False,0,interpolation,5377.211398925477,0.9963323303662868,OnTrack,-333,1289,-159
