Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2024-03-02 16:05:52.399,0 days 02:02:09.968000,,,0 days 00:00:24.011000,7904,135,4,0,True,0,pos,1482.6267443100346,0.2754054532695488,OnTrack,7447,6924,7
2024-03-02 16:05:52.401,0 days 02:02:09.970000,,,0 days 00:00:24.013000,7789,133,4,0,False,0,car,1482.6997222222221,0.275419009287651,OnTrack,7447,6923,7
2024-03-02 16:05:52.601,0 days 02:02:10.170000,,,0 days 00:00:24.213000,7578,130,4,0,False,0,car,1489.9219444444443,0.2767605737726827,OnTrack,7477,6859,6
2024-03-02 16:05:52.659,0 days 02:02:10.228000,,,0 days 00:00:24.271000,7588,128,4,1,False,0,pos,1491.9684599797931,0.2771407244348766,OnTrack,7484,6841,7
2024-03-02 16:05:52.839,0 days 02:02:10.408000,,,0 days 00:00:24.451000,7598,126,4,2,False,0,pos,1498.1727664196678,0.2782932058897367,OnTrack,7494,6785,8
2024-03-02 16:05:52.961,0 days 02:02:10.530000,,,0 days 00:00:24.573000,7609,124,4,4,False,0,car,1502.3219444444444,0.27906393679621405,OnTrack,7496,6742,8
2024-03-02 16:05:53.099,0 days 02:02:10.668000,,,0 days 00:00:24.711000,7550,123,4,18,False,0,pos,1506.9897790001173,0.2799310107893994,OnTrack,7497,6693,8
2024-03-02 16:05:53.241,0 days 02:02:10.810000,,,0 days 00:00:24.853000,7491,122,4,32,False,0,car,1511.8108333333332,0.2808265461350095,OnTrack,7492,6644,7
2024-03-02 16:05:53.299,0 days 02:02:10.868000,,,0 days 00:00:24.911000,7527,123,4,37,False,0,pos,1513.799091809588,0.28119587525238277,OnTrack,7490,6625,8
2024-03-02 16:05:53.441,0 days 02:02:11.010000,,,0 days 00:00:25.053000,7563,124,4,42,False,0,car,1518.6997222222221,0.28210619225919364,OnTrack,7480,6576,7
2024-03-02 16:05:53.479,0 days 02:02:11.048000,,,0 days 00:00:25.091000,7604,124,4,43,False,0,pos,1520.0135679395676,0.28235024577886775,OnTrack,7477,6564,8
2024-03-02 16:05:53.601,0 days 02:02:11.170000,,,0 days 00:00:25.213000,7646,125,4,44,False,0,car,1524.2552777777778,0.2831381649399873,OnTrack,7465,6523,8
2024-03-02 16:05:53.639,0 days 02:02:11.208000,,,0 days 00:00:25.251000,7754,126,4,48,False,0,pos,1525.594103141403,0.28338685855591794,OnTrack,7461,6511,8
2024-03-02 16:05:53.899,0 days 02:02:11.468000,,,0 days 00:00:25.511000,7862,128,4,52,False,0,pos,1534.9964308399806,0.2851333887136622,OnTrack,7425,6427,6
2024-03-02 16:05:53.921,0 days 02:02:11.490000,,,0 days 00:00:25.533000,7971,130,4,57,False,0,car,1535.8108333333334,0.285284668116038,OnTrack,7420,6419,5
2024-03-02 16:05:54.059,0 days 02:02:11.628000,,,0 days 00:00:25.671000,8199,132,4,58,False,0,pos,1540.9840254927344,0.28624561485261757,OnTrack,7395,6376,5
2024-03-02 16:05:54.161,0 days 02:02:11.730000,,,0 days 00:00:25.773000,8428,135,4,60,False,0,car,1544.8108333333334,0.28695646385892365,OnTrack,7384,6357,4
2024-03-02 16:05:54.299,0 days 02:02:11.868000,,,0 days 00:00:25.911000,8609,135,4,59,False,0,pos,1549.9637238554783,0.287913639463199,OnTrack,7369,6335,3
2024-03-02 16:05:54.321,0 days 02:02:11.890000,,,0 days 00:00:25.933000,8791,135,4,59,False,0,car,1550.8108333333334,0.28807099435418076,OnTrack,7364,6329,2
2024-03-02 16:05:54.459,0 days 02:02:12.028000,,,0 days 00:00:26.071000,9070,142,4,71,False,0,pos,1556.3697902654278,0.2891035988579541,OnTrack,7329,6288,1
2024-03-02 16:05:54.601,0 days 02:02:12.170000,,,0 days 00:00:26.213000,9349,150,4,83,False,0,car,1562.4775000000002,0.2902381369838474,OnTrack,7289,6245,0
2024-03-02 16:05:54.679,0 days 02:02:12.248000,,,0 days 00:00:26.291000,9673,155,4,88,False,0,pos,1565.9757969139864,0.2908879634158642,OnTrack,7267,6223,-1
2024-03-02 16:05:54.939,0 days 02:02:12.508000,,,0 days 00:00:26.551000,9997,161,4,94,False,0,pos,1578.1517052306717,0.2931497002702644,OnTrack,7184,6146,-4
2024-03-02 16:05:55.001,0 days 02:02:12.570000,,,0 days 00:00:26.613000,10322,167,4,100,False,0,car,1581.0330555555556,0.29368492573769805,OnTrack,7159,6125,-4
2024-03-02 16:05:55.219,0 days 02:02:12.788000,,,0 days 00:00:26.831000,10754,167,4,100,False,0,pos,1591.0581501511676,0.2955471380118059,OnTrack,7068,6055,-5
2024-03-02 16:05:55.281,0 days 02:02:12.850000,,,0 days 00:00:26.893000,11187,167,4,100,False,0,car,1594.0219444444447,0.29609767786539354,OnTrack,7045,6038,-5
2024-03-02 16:05:55.521,0 days 02:02:13.090000,,,0 days 00:00:27.133000,11384,183,4,100,False,0,car,1606.2219444444445,0.2983638898724163,OnTrack,6969,5985,-6
2024-03-02 16:05:55.619,0 days 02:02:13.188000,,,0 days 00:00:27.231000,11174,188,4,100,False,0,pos,1611.430419465738,0.299331390579919,OnTrack,6919,5951,-7
2024-03-02 16:05:55.801,0 days 02:02:13.370000,,,0 days 00:00:27.413000,10964,194,4,100,False,0,car,1621.3108333333334,0.30116672767345176,OnTrack,6791,5862,-8
2024-03-02 16:05:55.859,0 days 02:02:13.428000,,,0 days 00:00:27.471000,10741,196,4,100,False,0,pos,1624.477376745859,0.301754929206421,OnTrack,6760,5840,-9
2024-03-02 16:05:56.041,0 days 02:02:13.610000,,,0 days 00:00:27.653000,10518,199,5,100,False,0,car,1634.5775,0.3036310784351869,OnTrack,6717,5808,-8
2024-03-02 16:05:56.119,0 days 02:02:13.688000,,,0 days 00:00:27.731000,10700,204,5,100,False,0,pos,1639.078710627453,0.30446720118683207,OnTrack,6698,5794,-9
2024-03-02 16:05:56.359,0 days 02:02:13.928000,,,0 days 00:00:27.971000,10882,209,5,100,False,0,pos,1653.4589795844631,0.3071384092339299,OnTrack,6588,5712,-11
2024-03-02 16:05:56.441,0 days 02:02:14.010000,,,0 days 00:00:28.053000,11065,214,5,100,False,0,car,1658.355277777778,0.3080479215089836,OnTrack,6548,5681,-11
2024-03-02 16:05:56.601,0 days 02:02:14.170000,,,0 days 00:00:28.213000,11263,214,5,100,False,0,car,1667.866388888889,0.3098146587385023,OnTrack,6473,5622,-12
2024-03-02 16:05:56.659,0 days 02:02:14.228000,,,0 days 00:00:28.271000,11323,217,5,100,False,0,pos,1671.3939013390482,0.31046991210485253,OnTrack,6447,5601,-13
2024-03-02 16:05:56.879,0 days 02:02:14.448000,,,0 days 00:00:28.491000,11383,220,5,100,False,0,pos,1685.2259329041676,0.3130392822699666,OnTrack,6345,5514,-14
2024-03-02 16:05:56.939,0 days 02:02:14.508000,,,0 days 00:00:28.551000,11443,223,5,100,False,0,pos,1689.0577859516834,0.3137510684490999,OnTrack,6318,5489,-15
2024-03-02 16:05:56.961,0 days 02:02:14.530000,,,0 days 00:00:28.573000,11503,226,5,100,False,0,car,1690.466388888889,0.3140127236039707,OnTrack,6308,5479,-15
2024-03-02 16:05:57.119,0 days 02:02:14.688000,,,0 days 00:00:28.731000,11702,229,5,100,False,0,pos,1700.6377549283577,0.3159021065422058,OnTrack,6236,5409,-16
2024-03-02 16:05:57.161,0 days 02:02:14.730000,,,0 days 00:00:28.773000,11902,232,5,100,False,0,car,1703.355277777778,0.3164069002234119,OnTrack,6217,5390,-16
2024-03-02 16:05:57.441,0 days 02:02:15.010000,,,0 days 00:00:29.053000,10677,235,6,100,False,0,car,1721.6330555555558,0.3198020903432229,OnTrack,6105,5261,-18
2024-03-02 16:05:57.459,0 days 02:02:15.028000,,,0 days 00:00:29.071000,10733,236,6,100,False,0,pos,1722.8218659605468,0.3200229179181298,OnTrack,6098,5253,-19
2024-03-02 16:05:57.619,0 days 02:02:15.188000,,,0 days 00:00:29.231000,10790,238,6,100,False,0,pos,1733.4705502798165,0.3220009651528285,OnTrack,6032,5170,-20
2024-03-02 16:05:57.681,0 days 02:02:15.250000,,,0 days 00:00:29.293000,10847,240,6,100,False,0,car,1737.6330555555558,0.3227741716639085,OnTrack,6007,5138,-20
2024-03-02 16:05:57.779,0 days 02:02:15.348000,,,0 days 00:00:29.391000,10939,242,6,100,False,0,pos,1744.2518519836688,0.324003646740747,OnTrack,5968,5084,-22
2024-03-02 16:05:57.881,0 days 02:02:15.450000,,,0 days 00:00:29.493000,11031,244,6,100,False,0,car,1751.1886111111112,0.3252921850050449,OnTrack,5916,5009,-23
2024-03-02 16:05:58.080,0 days 02:02:15.649000,,,0 days 00:00:29.692000,11139,247,6,100,False,0,car,1764.8422222222225,0.32782841266399737,OnTrack,5812,4850,-25
2024-03-02 16:05:58.099,0 days 02:02:15.668000,,,0 days 00:00:29.711000,11016,247,6,69,False,0,pos,1766.1515777233733,0.3280716321031915,OnTrack,5806,4839,-26
2024-03-02 16:05:58.280,0 days 02:02:15.849000,,,0 days 00:00:29.892000,10894,247,6,39,False,0,car,1778.5644444444447,0.3303773851855576,OnTrack,5768,4773,-27
2024-03-02 16:05:58.419,0 days 02:02:15.988000,,,0 days 00:00:30.031000,10762,241,6,19,False,0,pos,1787.747135877329,0.33208311679063857,OnTrack,5728,4709,-28
2024-03-02 16:05:58.480,0 days 02:02:16.049000,,,0 days 00:00:30.092000,10631,236,6,0,True,0,car,1791.6755555555558,0.33281284071223055,OnTrack,5696,4661,-28
2024-03-02 16:05:58.658,0 days 02:02:16.227000,,,0 days 00:00:30.270000,10168,229,6,0,True,0,pos,1802.8080857430718,0.33488076477612344,OnTrack,5583,4499,-31
2024-03-02 16:05:58.761,0 days 02:02:16.330000,,,0 days 00:00:30.373000,9706,223,6,0,True,0,car,1809.0819444444448,0.3360461659170591,OnTrack,5533,4433,-31
2024-03-02 16:05:58.961,0 days 02:02:16.530000,,,0 days 00:00:30.573000,10532,214,6,0,True,0,car,1820.9708333333338,0.3382545874539574,OnTrack,5478,4376,-33
2024-03-02 16:05:59.159,0 days 02:02:16.728000,,,0 days 00:00:30.771000,10327,208,6,3,True,0,pos,1832.2326581252244,0.3403465286477582,OnTrack,5426,4344,-34
2024-03-02 16:05:59.281,0 days 02:02:16.850000,,,0 days 00:00:30.893000,10123,203,5,7,False,0,car,1839.0152777777782,0.3416064347211751,OnTrack,5384,4322,-34
2024-03-02 16:06:00.201,0 days 02:02:17.770000,,,0 days 00:00:31.813000,10394,196,5,82,False,0,car,1889.104166666667,0.3509107004112103,OnTrack,4917,4184,-42
2024-03-02 16:06:00.239,0 days 02:02:17.808000,,,0 days 00:00:31.851000,10499,198,5,88,False,0,pos,1891.2205733458616,0.3513038337085984,OnTrack,4896,4184,-43
2024-03-02 16:06:00.419,0 days 02:02:17.988000,,,0 days 00:00:32.031000,10604,200,5,94,False,0,pos,1901.3377885746563,0.35318315785852694,OnTrack,4796,4186,-45
2024-03-02 16:06:00.561,0 days 02:02:18.130000,,,0 days 00:00:32.173000,10710,203,5,100,False,0,car,1909.4041666666672,0.3546815285868302,OnTrack,4715,4188,-46
2024-03-02 16:06:00.639,0 days 02:02:18.208000,,,0 days 00:00:32.251000,10798,205,5,100,False,0,pos,1913.8621693526711,0.3555096252437452,OnTrack,4671,4189,-48
2024-03-02 16:06:00.721,0 days 02:02:18.290000,,,0 days 00:00:32.333000,10887,207,5,100,False,0,car,1918.604166666667,0.3563904753462244,OnTrack,4624,4189,-49
2024-03-02 16:06:00.939,0 days 02:02:18.508000,,,0 days 00:00:32.551000,10870,210,5,91,False,0,pos,1931.668265368171,0.35881719807887025,OnTrack,4498,4187,-53
2024-03-02 16:06:01.019,0 days 02:02:18.588000,,,0 days 00:00:32.631000,10853,214,5,82,False,0,pos,1936.5780418273962,0.35972921401032054,OnTrack,4451,4184,-55
2024-03-02 16:06:01.161,0 days 02:02:18.730000,,,0 days 00:00:32.773000,10837,218,5,73,False,0,car,1945.2486111111118,0.3613398163233107,OnTrack,4391,4177,-56
2024-03-02 16:06:01.219,0 days 02:02:18.788000,,,0 days 00:00:32.831000,10320,218,5,64,False,0,pos,1948.7738078195978,0.36199463952887523,OnTrack,4366,4173,-57
2024-03-02 16:06:01.441,0 days 02:02:19.010000,,,0 days 00:00:33.053000,9804,218,6,55,False,0,car,1962.204166666667,0.36448939694509275,OnTrack,4235,4146,-60
2024-03-02 16:06:01.499,0 days 02:02:19.068000,,,0 days 00:00:33.111000,9834,218,6,63,False,0,pos,1965.7085128056565,0.3651403470513994,OnTrack,4201,4137,-62
2024-03-02 16:06:01.601,0 days 02:02:19.170000,,,0 days 00:00:33.213000,9864,218,6,71,False,0,car,1971.8930555555562,0.36628915730039685,OnTrack,4143,4118,-64
2024-03-02 16:06:01.619,0 days 02:02:19.188000,,,0 days 00:00:33.231000,10044,220,6,80,False,0,pos,1972.9919422466235,0.3664932810884013,OnTrack,4133,4114,-65
2024-03-02 16:06:01.921,0 days 02:02:19.490000,,,0 days 00:00:33.533000,10225,223,6,89,False,0,car,1991.7152777777785,0.3699712358254685,OnTrack,3922,4014,-74
2024-03-02 16:06:01.939,0 days 02:02:19.508000,,,0 days 00:00:33.551000,10307,225,6,94,False,0,pos,1992.8408956367234,0.37018032506376847,OnTrack,3912,4009,-75
2024-03-02 16:06:02.241,0 days 02:02:19.810000,,,0 days 00:00:33.853000,10389,227,6,100,False,0,car,2011.8930555555562,0.37371936060211086,OnTrack,3796,3929,-80
2024-03-02 16:06:02.259,0 days 02:02:19.828000,,,0 days 00:00:33.871000,10389,229,6,100,False,0,pos,2013.0450257748198,0.37393334492527713,OnTrack,3789,3924,-81
2024-03-02 16:06:02.459,0 days 02:02:20.028000,,,0 days 00:00:34.071000,10389,231,6,100,False,0,pos,2025.987092926133,0.37633739967724444,OnTrack,3694,3841,-88
2024-03-02 16:06:02.481,0 days 02:02:20.050000,,,0 days 00:00:34.093000,10389,233,6,100,False,0,car,2027.4263888888897,0.37660475621760986,OnTrack,3682,3828,-88
2024-03-02 16:06:02.721,0 days 02:02:20.290000,,,0 days 00:00:34.333000,10759,238,6,100,False,0,car,2043.293055555556,0.37955207019395637,OnTrack,3541,3659,-100
2024-03-02 16:06:02.819,0 days 02:02:20.388000,,,0 days 00:00:34.431000,10808,239,6,100,False,0,pos,2049.81193800446,0.38076298574133965,OnTrack,3500,3606,-104
2024-03-02 16:06:02.881,0 days 02:02:20.450000,,,0 days 00:00:34.493000,10857,240,6,100,False,0,car,2053.959722222223,0.3815334577410801,OnTrack,3482,3581,-105
2024-03-02 16:06:03.059,0 days 02:02:20.628000,,,0 days 00:00:34.671000,10930,242,6,100,False,0,pos,2066.0167725032866,0.3837731161112624,OnTrack,3446,3527,-109
2024-03-02 16:06:03.161,0 days 02:02:20.730000,,,0 days 00:00:34.773000,11003,245,6,100,False,0,car,2073.0152777777785,0.38507312403620225,OnTrack,3411,3473,-111
2024-03-02 16:06:03.279,0 days 02:02:20.848000,,,0 days 00:00:34.891000,11108,246,6,100,False,0,pos,2081.1865890430854,0.38659098663477265,OnTrack,3364,3400,-115
2024-03-02 16:06:03.441,0 days 02:02:21.010000,,,0 days 00:00:35.053000,11213,248,6,100,False,0,car,2092.304166666667,0.38865613318391756,OnTrack,3305,3304,-120
2024-03-02 16:06:03.499,0 days 02:02:21.068000,,,0 days 00:00:35.111000,10766,241,6,50,False,0,pos,2096.1726347674858,0.38937472079529956,OnTrack,3285,3270,-123
2024-03-02 16:06:03.841,0 days 02:02:21.410000,,,0 days 00:00:35.453000,10319,234,6,0,True,0,car,2118.3041666666672,0.39348576533003177,OnTrack,3167,3068,-132
2024-03-02 16:06:03.859,0 days 02:02:21.428000,,,0 days 00:00:35.471000,9875,234,6,0,True,0,pos,2119.4846421589755,0.3937050446525453,OnTrack,3161,3058,-133
2024-03-02 16:06:04.041,0 days 02:02:21.610000,,,0 days 00:00:35.653000,9431,234,6,0,True,0,car,2131.304166666667,0.39590058140308876,OnTrack,3101,2959,-137
2024-03-02 16:06:04.079,0 days 02:02:21.648000,,,0 days 00:00:35.691000,9442,224,6,0,True,0,pos,2133.6124428323446,0.3963293554327759,OnTrack,3089,2940,-138
2024-03-02 16:06:04.119,0 days 02:02:21.688000,,,0 days 00:00:35.731000,9453,214,6,0,True,0,pos,2135.9677180831345,0.3967668597813976,OnTrack,3076,2920,-139
2024-03-02 16:06:04.241,0 days 02:02:21.810000,,,0 days 00:00:35.853000,9465,205,6,0,True,0,car,2142.693055555556,0.3980161253987157,OnTrack,3025,2847,-141
2024-03-02 16:06:04.419,0 days 02:02:21.988000,,,0 days 00:00:36.031000,9565,185,6,0,True,0,pos,2151.3059632455743,0.3996160167776091,OnTrack,2948,2742,-145
2024-03-02 16:06:04.561,0 days 02:02:22.130000,,,0 days 00:00:36.173000,9665,166,5,0,True,0,car,2157.4486111111114,0.40075704483890356,OnTrack,2914,2698,-146
2024-03-02 16:06:04.759,0 days 02:02:22.328000,,,0 days 00:00:36.371000,9877,153,5,0,True,0,pos,2165.312190722675,0.40221774471873184,OnTrack,2886,2665,-147
2024-03-02 16:06:04.840,0 days 02:02:22.409000,,,0 days 00:00:36.452000,10089,141,3,0,True,0,car,2168.376111111111,0.40278688350339054,OnTrack,2868,2644,-147
2024-03-02 16:06:05.099,0 days 02:02:22.668000,,,0 days 00:00:36.711000,9352,134,3,0,True,0,pos,2177.644382381088,0.40450851199817456,OnTrack,2800,2568,-150
2024-03-02 16:06:05.120,0 days 02:02:22.689000,,,0 days 00:00:36.732000,8615,128,3,0,True,0,car,2178.331666666667,0.4046361785473727,OnTrack,2794,2562,-150
2024-03-02 16:06:05.319,0 days 02:02:22.888000,,,0 days 00:00:36.931000,8174,120,3,0,True,0,pos,2184.269005657914,0.40573906944177673,OnTrack,2741,2519,-150
2024-03-02 16:06:05.379,0 days 02:02:22.948000,,,0 days 00:00:36.991000,7734,112,3,0,True,0,pos,2185.9307033503596,0.40604773823379825,OnTrack,2726,2509,-151
2024-03-02 16:06:05.481,0 days 02:02:23.050000,,,0 days 00:00:37.093000,7294,104,3,0,True,0,car,2188.760555555556,0.40657339766375855,OnTrack,2701,2494,-151
2024-03-02 16:06:05.639,0 days 02:02:23.208000,,,0 days 00:00:37.251000,7172,102,3,0,True,0,pos,2193.1496167042837,0.40738868807972606,OnTrack,2659,2477,-151
2024-03-02 16:06:05.641,0 days 02:02:23.210000,,,0 days 00:00:37.253000,7051,100,3,0,True,0,car,2193.2050000000004,0.4073989758083934,OnTrack,2658,2476,-151
2024-03-02 16:06:05.879,0 days 02:02:23.448000,,,0 days 00:00:37.491000,6936,99,3,0,True,0,pos,2199.6859039596343,0.40860283665836744,OnTrack,2566,2457,-153
2024-03-02 16:06:05.881,0 days 02:02:23.450000,,,0 days 00:00:37.493000,6821,98,3,0,True,0,car,2199.7383333333337,0.4086125756810067,OnTrack,2565,2456,-153
2024-03-02 16:06:06.081,0 days 02:02:23.650000,,,0 days 00:00:37.693000,6324,91,3,0,True,0,car,2204.7938888888893,0.4095516708205289,OnTrack,2530,2449,-153
2024-03-02 16:06:06.299,0 days 02:02:23.868000,,,0 days 00:00:37.911000,6116,89,3,0,True,0,pos,2210.050900947368,0.41052818752938053,OnTrack,2499,2462,-153
2024-03-02 16:06:06.519,0 days 02:02:24.088000,,,0 days 00:00:38.131000,5909,87,3,0,True,0,pos,2215.1374732857803,0.4114730441939624,OnTrack,2433,2500,-153
2024-03-02 16:06:06.521,0 days 02:02:24.090000,,,0 days 00:00:38.133000,5702,85,3,0,False,0,car,2215.1827777777785,0.411481459733613,OnTrack,2432,2500,-153
2024-03-02 16:06:06.721,0 days 02:02:24.290000,,,0 days 00:00:38.333000,5649,80,3,0,False,0,car,2219.627222222223,0.4123070378782479,OnTrack,2414,2517,-153
2024-03-02 16:06:06.799,0 days 02:02:24.368000,,,0 days 00:00:38.411000,5743,78,3,8,False,0,pos,2221.3126339909936,0.41262011168047463,OnTrack,2409,2527,-153
2024-03-02 16:06:07.001,0 days 02:02:24.570000,,,0 days 00:00:38.613000,5838,77,3,16,False,0,car,2225.616111111112,0.41341950442814346,OnTrack,2383,2565,-152
2024-03-02 16:06:07.039,0 days 02:02:24.608000,,,0 days 00:00:38.651000,5927,77,3,19,False,0,pos,2226.4331677463015,0.4135712768508553,OnTrack,2379,2573,-153
2024-03-02 16:06:07.279,0 days 02:02:24.848000,,,0 days 00:00:38.891000,6016,78,3,22,False,0,pos,2231.6897389040146,0.41454771166014853,OnTrack,2354,2620,-153
2024-03-02 16:06:07.321,0 days 02:02:24.890000,,,0 days 00:00:38.933000,6106,79,3,25,False,0,car,2232.6383333333342,0.41472391789666657,OnTrack,2348,2631,-152
2024-03-02 16:06:07.539,0 days 02:02:25.108000,,,0 days 00:00:39.151000,6197,81,3,29,False,0,pos,2237.7073452881555,0.41566551263074514,OnTrack,2321,2700,-152
2024-03-02 16:06:07.601,0 days 02:02:25.170000,,,0 days 00:00:39.213000,6289,84,3,34,False,0,car,2239.1716666666675,0.4159375177692799,OnTrack,2314,2718,-151
2024-03-02 16:06:07.801,0 days 02:02:25.370000,,,0 days 00:00:39.413000,6596,86,3,41,False,0,car,2243.9494444444454,0.4168250142747624,OnTrack,2302,2769,-151
2024-03-02 16:06:07.919,0 days 02:02:25.488000,,,0 days 00:00:39.531000,6993,89,3,46,False,0,pos,2246.8626921793666,0.4173661648482304,OnTrack,2298,2794,-151
2024-03-02 16:06:08.161,0 days 02:02:25.730000,,,0 days 00:00:39.773000,7390,93,3,52,False,0,car,2253.2494444444455,0.4185525365424109,OnTrack,2293,2829,-150
2024-03-02 16:06:08.279,0 days 02:02:25.848000,,,0 days 00:00:39.891000,7710,98,3,57,False,0,pos,2256.6886061829964,0.4191913783150336,OnTrack,2292,2853,-150
2024-03-02 16:06:08.479,0 days 02:02:26.048000,,,0 days 00:00:40.091000,8031,103,3,63,False,0,pos,2262.866873373709,0.42033902284701624,OnTrack,2289,2910,-149
2024-03-02 16:06:08.561,0 days 02:02:26.130000,,,0 days 00:00:40.173000,8352,109,3,69,False,0,car,2265.3605555555564,0.42080223698654096,OnTrack,2288,2934,-148
2024-03-02 16:06:08.721,0 days 02:02:26.290000,,,0 days 00:00:40.333000,8907,109,3,74,False,0,car,2270.205000000001,0.42170211716419304,OnTrack,2290,2983,-148
2024-03-02 16:06:08.759,0 days 02:02:26.328000,,,0 days 00:00:40.371000,9021,115,3,78,False,0,pos,2271.4219908354885,0.421928179397293,OnTrack,2291,2995,-148
2024-03-02 16:06:08.921,0 days 02:02:26.490000,,,0 days 00:00:40.533000,9136,121,3,82,False,0,car,2276.927222222223,0.42295080410795327,OnTrack,2295,3049,-146
2024-03-02 16:06:08.959,0 days 02:02:26.528000,,,0 days 00:00:40.571000,9616,126,3,90,False,0,pos,2278.264186591204,0.4231991520346702,OnTrack,2297,3063,-146
2024-03-02 16:06:09.161,0 days 02:02:26.730000,,,0 days 00:00:40.773000,10097,131,3,98,False,0,car,2285.6605555555566,0.42457306516216087,OnTrack,2306,3144,-144
2024-03-02 16:06:09.179,0 days 02:02:26.748000,,,0 days 00:00:40.791000,10574,136,3,99,False,0,pos,2286.3488092355014,0.42470091178128944,OnTrack,2307,3151,-144
2024-03-02 16:06:09.321,0 days 02:02:26.890000,,,0 days 00:00:40.933000,11051,142,3,100,False,0,car,2291.9716666666677,0.4257453861275424,OnTrack,2314,3201,-142
2024-03-02 16:06:09.459,0 days 02:02:27.028000,,,0 days 00:00:41.071000,11199,147,3,100,False,0,pos,2297.8146974978695,0.4268307588018928,OnTrack,2323,3255,-141
2024-03-02 16:06:09.481,0 days 02:02:27.050000,,,0 days 00:00:41.093000,11348,153,3,100,False,0,car,2298.771666666668,0.4270085206888339,OnTrack,2324,3265,-140
2024-03-02 16:06:09.721,0 days 02:02:27.290000,,,0 days 00:00:41.333000,11137,162,3,100,False,0,car,2309.5716666666676,0.4290146755802966,OnTrack,2348,3393,-136
2024-03-02 16:06:09.779,0 days 02:02:27.348000,,,0 days 00:00:41.391000,10796,166,3,100,False,0,pos,2312.2722558066143,0.42951632373890175,OnTrack,2354,3420,-136
2024-03-02 16:06:09.881,0 days 02:02:27.450000,,,0 days 00:00:41.493000,10456,170,4,100,False,0,car,2317.1272222222233,0.4304181584261759,OnTrack,2362,3458,-134
2024-03-02 16:06:10.201,0 days 02:02:27.770000,,,0 days 00:00:41.813000,11280,182,4,100,False,0,car,2333.305000000001,0.433423262872647,OnTrack,2385,3558,-130
2024-03-02 16:06:10.219,0 days 02:02:27.788000,,,0 days 00:00:41.831000,11348,183,4,100,False,0,pos,2334.228319802916,0.43359477421885084,OnTrack,2387,3567,-130
2024-03-02 16:06:10.279,0 days 02:02:27.848000,,,0 days 00:00:41.891000,11416,184,4,100,False,0,pos,2337.3068865072555,0.4341666336311292,OnTrack,2393,3597,-129
2024-03-02 16:06:10.361,0 days 02:02:27.930000,,,0 days 00:00:41.973000,11485,186,4,100,False,0,car,2341.5716666666676,0.4349588382216678,OnTrack,2401,3639,-127
2024-03-02 16:06:10.479,0 days 02:02:28.048000,,,0 days 00:00:42.091000,11670,191,4,100,False,0,pos,2347.91692716786,0.43613750260982276,OnTrack,2415,3699,-126
2024-03-02 16:06:10.601,0 days 02:02:28.170000,,,0 days 00:00:42.213000,11855,196,4,100,False,0,car,2354.6383333333342,0.4373860379668944,OnTrack,2427,3755,-124
2024-03-02 16:06:10.759,0 days 02:02:28.328000,,,0 days 00:00:42.371000,11945,199,4,100,False,0,pos,2363.4411948243223,0.4390212142297661,OnTrack,2447,3847,-121
2024-03-02 16:06:10.841,0 days 02:02:28.410000,,,0 days 00:00:42.453000,12036,202,4,100,False,0,car,2368.105000000001,0.4398875397451381,OnTrack,2461,3915,-118
2024-03-02 16:06:11.001,0 days 02:02:28.570000,,,0 days 00:00:42.613000,11336,210,5,100,False,0,car,2377.438333333334,0.44162125384887135,OnTrack,2492,4061,-114
2024-03-02 16:06:11.039,0 days 02:02:28.608000,,,0 days 00:00:42.651000,11339,212,5,100,False,0,pos,2379.6855799081527,0.44203869132187096,OnTrack,2498,4085,-114
2024-03-02 16:06:11.299,0 days 02:02:28.868000,,,0 days 00:00:42.911000,11342,215,5,100,False,0,pos,2395.3299700533607,0.44494471630462673,OnTrack,2515,4154,-113
2024-03-02 16:06:11.440,0 days 02:02:29.009000,,,0 days 00:00:43.052000,11345,218,5,100,False,0,car,2404.022222222223,0.4465593463237369,OnTrack,2531,4223,-111
2024-03-02 16:06:11.559,0 days 02:02:29.128000,,,0 days 00:00:43.171000,11467,222,5,100,False,0,pos,2411.4752130495312,0.4479437772500548,OnTrack,2552,4309,-110
2024-03-02 16:06:11.600,0 days 02:02:29.169000,,,0 days 00:00:43.212000,11590,226,5,100,False,0,car,2414.0666666666675,0.4484251529306118,OnTrack,2559,4343,-109
2024-03-02 16:06:11.801,0 days 02:02:29.370000,,,0 days 00:00:43.413000,11771,230,5,100,False,0,car,2426.9083333333338,0.45081055778226614,OnTrack,2600,4528,-107
2024-03-02 16:06:11.838,0 days 02:02:29.407000,,,0 days 00:00:43.450000,11560,231,5,100,False,0,pos,2429.280266621012,0.45125115644590486,OnTrack,2607,4556,-107
2024-03-02 16:06:12.041,0 days 02:02:29.610000,,,0 days 00:00:43.653000,11349,232,5,100,False,0,car,2442.3750000000005,0.4536835697255956,OnTrack,2627,4648,-105
2024-03-02 16:06:12.219,0 days 02:02:29.788000,,,0 days 00:00:43.831000,11036,235,5,100,False,0,pos,2454.1624412415576,0.45587314684639,OnTrack,2645,4734,-105
